"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"20:38:32.2442766","3uTools.exe","2396","QueryOpen","C:\Program Files\3uToolsV3\x86\Qt5Core.dll","SUCCESS","CreationTime: 2026.06.07 19:05:50, LastAccessTime: 2026.06.07 20:54:37, LastWriteTime: 2026.06.07 19:08:18, ChangeTime: 2026.06.07 19:08:18, AllocationSize: 4 968 448, EndOfFile: 4 967 936, FileAttributes: A"
"20:38:32.2444275","3uTools.exe","2396","CreateFile","C:\Program Files\3uToolsV3\x86\Qt5Core.dll","SUCCESS","Desired Access: Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:38:32.2445163","3uTools.exe","2396","CreateFileMapping","C:\Program Files\3uToolsV3\x86\Qt5Core.dll","SUCCESS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE"
"20:38:32.2445275","3uTools.exe","2396","QueryStandardInformationFile","C:\Program Files\3uToolsV3\x86\Qt5Core.dll","SUCCESS","AllocationSize: 4 968 448, EndOfFile: 4 967 936, NumberOfLinks: 1, DeletePending: False, Directory: False"
"20:38:32.2445390","3uTools.exe","2396","CreateFileMapping","C:\Program Files\3uToolsV3\x86\Qt5Core.dll","SUCCESS","SyncType: SyncTypeOther"
"20:38:32.2445585","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Core.dll","SUCCESS","Offset: 0, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.2765729","3uTools.exe","2396","CreateFileMapping","C:\Program Files\3uToolsV3\x86\Qt5Core.dll","SUCCESS","SyncType: SyncTypeOther"
"20:38:32.2766687","3uTools.exe","2396","CloseFile","C:\Program Files\3uToolsV3\x86\Qt5Core.dll","SUCCESS",""
"20:38:32.2769380","3uTools.exe","2396","Load Image","C:\Program Files\3uToolsV3\x86\Qt5Core.dll","SUCCESS","Image Base: 0x67000000, Image Size: 0x4bf000"
"20:38:32.2769651","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Core.dll","SUCCESS","Offset: 3 719 680, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.2862054","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Core.dll","SUCCESS","Offset: 4 834 304, Length: 1 536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.2937011","3uTools.exe","2396","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed"
"20:38:32.2937801","3uTools.exe","2396","RegOpenKey","HKCU\Software\Policies\Microsoft\Control Panel\Desktop","NAME NOT FOUND","Desired Access: Read"
"20:38:32.2938056","3uTools.exe","2396","RegOpenKey","HKCU\Control Panel\Desktop","SUCCESS","Desired Access: Read"
"20:38:32.2938388","3uTools.exe","2396","RegQueryValue","HKCU\Control Panel\Desktop\MultiUILanguageId","NAME NOT FOUND","Length: 256"
"20:38:32.2939145","3uTools.exe","2396","RegCloseKey","HKCU\Control Panel\Desktop","SUCCESS",""
"20:38:32.2939391","3uTools.exe","2396","RegCloseKey","HKCU","SUCCESS",""
"20:38:32.2941330","3uTools.exe","2396","CreateFile","C:\Program Files\3uToolsV3\x86\Qt5Core.dll.2.Manifest","NAME NOT FOUND","Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"20:38:32.2942942","3uTools.exe","2396","CreateFile","C:\Program Files\3uToolsV3\x86\Qt5Core.dll.2.Config","NAME NOT FOUND","Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"20:38:32.2947858","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Core.dll","SUCCESS","Offset: 4 956 672, Length: 11 264, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.2955223","3uTools.exe","2396","Load Image","C:\WINDOWS\system32\mpr.dll","SUCCESS","Image Base: 0x71b20000, Image Size: 0x12000"
"20:38:32.2958745","3uTools.exe","2396","Load Image","C:\WINDOWS\system32\advapi32.dll","SUCCESS","Image Base: 0x77dd0000, Image Size: 0x9b000"
"20:38:32.2964048","3uTools.exe","2396","Load Image","C:\WINDOWS\system32\rpcrt4.dll","SUCCESS","Image Base: 0x77e70000, Image Size: 0x93000"
"20:38:32.2968716","3uTools.exe","2396","Load Image","C:\WINDOWS\system32\secur32.dll","SUCCESS","Image Base: 0x77fe0000, Image Size: 0x11000"
"20:38:32.2974013","3uTools.exe","2396","Load Image","C:\WINDOWS\system32\user32.dll","SUCCESS","Image Base: 0x7e410000, Image Size: 0x91000"
"20:38:32.2978114","3uTools.exe","2396","Load Image","C:\WINDOWS\system32\gdi32.dll","SUCCESS","Image Base: 0x77f10000, Image Size: 0x49000"
"20:38:32.2984430","3uTools.exe","2396","Load Image","C:\WINDOWS\system32\userenv.dll","SUCCESS","Image Base: 0x769c0000, Image Size: 0xb4000"
"20:38:32.2989386","3uTools.exe","2396","Load Image","C:\WINDOWS\system32\version.dll","SUCCESS","Image Base: 0x77c00000, Image Size: 0x8000"
"20:38:32.2992940","3uTools.exe","2396","QueryOpen","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","CreationTime: 2026.06.07 19:05:48, LastAccessTime: 2026.06.07 20:54:37, LastWriteTime: 2026.06.07 19:08:41, ChangeTime: 2026.06.07 19:08:41, AllocationSize: 2 908 160, EndOfFile: 2 907 648, FileAttributes: A"
"20:38:32.2995233","3uTools.exe","2396","QueryOpen","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","CreationTime: 2026.06.07 19:05:48, LastAccessTime: 2026.06.07 20:54:37, LastWriteTime: 2026.06.07 19:08:41, ChangeTime: 2026.06.07 19:08:41, AllocationSize: 2 908 160, EndOfFile: 2 907 648, FileAttributes: A"
"20:38:32.2996887","3uTools.exe","2396","CreateFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Desired Access: Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:38:32.2998591","3uTools.exe","2396","CreateFileMapping","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE"
"20:38:32.2998790","3uTools.exe","2396","QueryStandardInformationFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","AllocationSize: 2 908 160, EndOfFile: 2 907 648, NumberOfLinks: 1, DeletePending: False, Directory: False"
"20:38:32.2998963","3uTools.exe","2396","CreateFileMapping","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","SyncType: SyncTypeOther"
"20:38:32.3000239","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 0, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.3190725","3uTools.exe","2396","CreateFileMapping","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","SyncType: SyncTypeOther"
"20:38:32.3193108","3uTools.exe","2396","CloseFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS",""
"20:38:32.3195829","3uTools.exe","2396","Load Image","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Image Base: 0x1100000, Image Size: 0x2c4000"
"20:38:32.3196343","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 2 736 128, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.3530234","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 1 024, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.3535321","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 33 792, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.3618444","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 66 560, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.3626464","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 99 328, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.3630317","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 132 096, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.3635085","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 164 864, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.3638966","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 197 632, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.3644271","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 230 400, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.3649587","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 263 168, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.3653158","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 295 936, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.3658013","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 328 704, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.3663743","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 361 472, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.3681728","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 394 240, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.3687201","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 427 008, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.3692615","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 459 776, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.3699370","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 492 544, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.3703161","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 525 312, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.3707204","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 558 080, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.3711648","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 2 752 512, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.3714358","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 590 848, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.3717532","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 623 616, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.3723197","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 656 384, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.3728636","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 689 152, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.3734453","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 721 920, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.3935694","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 754 688, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.4255094","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 787 456, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.4260676","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 820 224, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.4263964","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 852 992, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.4269295","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 885 760, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.4274175","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 918 528, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.4279399","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 951 296, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.4285179","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 984 064, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.4289881","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 1 016 832, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.4294608","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 2 768 896, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.4297217","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 1 049 600, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.4302550","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 1 082 368, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.4307246","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 1 115 136, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.4312336","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 1 147 904, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.4329830","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 1 180 672, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.4335566","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 1 213 440, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.4340586","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 1 246 208, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.4347919","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 1 278 976, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.4351911","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 1 311 744, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.4464741","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 1 344 512, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.4472468","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 1 377 280, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.4476952","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 1 410 048, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.4485316","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 1 442 816, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.4490353","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 1 475 584, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.4493885","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 1 508 352, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.4498860","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 2 785 280, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.4502129","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 1 541 120, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.4508643","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 1 573 888, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.4518818","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 1 606 656, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.6604597","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 1 639 424, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.6608151","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 1 672 192, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.6611048","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 1 704 960, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.6613877","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 1 737 728, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.6616716","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 1 770 496, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.6620728","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 1 803 264, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.6764282","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 1 836 032, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.7005274","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 1 868 800, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.7010850","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 1 901 568, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.7014887","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 2 801 664, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.7022237","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 1 934 336, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.7033654","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 1 967 104, Length: 3 072, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.7036191","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 1 970 176, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:32.7040529","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\icuin72.dll","SUCCESS","Offset: 1 986 560, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
